BILBAO;
2020;;Acer;Aesculus;Alnus;Artemisia;Betula;Buxus;Carex;Castanea;Casuarina;Cedrus;Cistaceae;Compositae (otras);Corylus;Cupress/Taxaceae;Cyperus;Chenopo/Amarant;Equium;Ericaceae;Eucalyptus;Fraxinus;Gleditsia;Juglans;Juncaceae;Labiateae;Ligustrum;Mercurialis;Mimosa;Morus;No identificados;Olea;Palmaceae;Pinus;Plantago;Platanus;Poaceae;Populus;Quercus;Rosacea;Rumex;Salix;Sophora;Taraxacum;Tilia;Typha;Ulmus;Umbelliferae;Urticaceae;TOTAL;Alternaria;
27 Mar.;;0;0;0;0;8;;0;0;;0;;0;0;2;;0;;0;2;17;;0;;;0;0;0;;7;0;;22;1;31;1;1;35;0;4;0;;0;0;;0;0;2;133;0;
28 Mar.;;0;0;0;0;23;;0;0;;0;;0;0;11;;0;;0;0;17;;0;;;0;0;0;;16;0;;24;0;22;2;4;25;0;0;1;;0;0;;0;0;12;157;0;
29 Mar.;;0;0;0;0;48;;0;0;;0;;0;0;22;;0;;0;0;12;;0;;;0;1;0;;4;0;;19;0;7;6;0;5;0;1;5;;0;0;;0;0;1;131;0;
30 Mar.;;0;0;0;0;7;;0;0;;0;;0;0;2;;0;;0;2;2;;0;;;0;0;0;;4;0;;10;0;20;0;0;8;0;0;0;;0;0;;0;0;0;55;0;
31 Mar.;;0;0;0;0;2;;0;0;;0;;0;0;7;;0;;0;0;0;;0;;;0;0;0;;0;0;;2;0;7;0;0;2;0;0;0;;0;0;;0;0;0;20;0;
1  Abr.;;0;0;0;0;14;;0;0;;0;;0;0;5;;0;;0;0;0;;0;;;0;0;0;;5;0;;5;0;22;0;0;17;0;0;0;;0;0;;0;0;0;68;0;
2  Abr.;;0;0;0;0;22;;0;0;;0;;0;0;14;;0;;0;0;5;;0;;;0;0;0;;5;0;;2;7;10;0;0;12;0;0;5;;0;0;;0;0;2;84;0;
3  Abr.;;0;0;0;0;79;;0;0;;0;;0;0;34;;0;;0;2;12;;0;;;0;0;0;;0;0;;10;0;24;0;0;60;0;0;5;;0;0;;0;0;0;226;0;
4  Abr.;;2;0;0;0;286;;0;0;;0;;0;0;740;;0;;0;2;22;;10;;;0;0;0;;29;0;;43;10;103;12;0;185;0;5;5;;0;0;;0;0;2;1.456;2;
5  Abr.;;2;0;0;0;96;;2;0;;0;;2;0;137;;0;;5;2;7;;5;;;0;0;0;;22;0;;34;5;55;0;2;82;0;2;2;;0;0;;0;0;22;484;2;
6  Abr.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2;0;
7  Abr.;;0;0;0;0;36;;0;0;;0;;0;0;50;;0;;0;0;7;;5;;;0;0;0;;22;0;;7;5;41;2;0;31;0;0;0;;0;0;;0;0;26;232;0;
8  Abr.;;0;0;0;0;96;;0;0;;0;;0;0;182;;0;;0;2;12;;0;;;0;0;0;;0;0;;17;10;26;2;0;67;0;0;0;;0;0;;0;0;29;443;0;
9  Abr.;;0;0;0;0;211;;5;0;;0;;0;0;451;;0;;2;0;14;;2;;;0;0;0;;12;0;;5;2;50;14;2;115;0;5;2;;0;0;;0;0;17;909;0;
10 Abri.;;0;2;0;0;34;;0;0;;0;;0;0;180;;0;;2;0;0;;0;;;0;0;0;;0;0;;2;5;10;5;0;24;0;0;0;;0;0;;0;0;5;269;2;
11 Abri.;;0;0;0;0;0;;0;0;;0;;0;0;5;;0;;0;0;0;;0;;;0;0;0;;10;0;;0;5;0;0;0;2;0;0;0;;0;0;;0;0;2;24;0;
12 Abri.;;0;0;0;0;43;;0;0;;0;;0;0;36;;0;;5;0;0;;2;;;0;0;0;;0;0;;2;0;0;5;0;77;0;2;0;;0;0;;0;0;34;206;0;
13 Abri.;;1;0;1;0;29;;2;0;;0;;0;0;38;;1;;0;1;1;;0;;;0;1;0;;2;0;;14;11;5;7;2;42;0;4;2;;0;0;;0;0;29;193;1;
14 Abri.;;4;0;0;0;118;;1;0;;0;;0;0;58;;0;;0;1;22;;1;;;0;1;0;;8;0;;11;16;11;22;2;107;0;19;0;;0;0;;0;0;23;425;0;
15 Abri.;;2;0;1;0;100;;1;0;;0;;2;0;73;;0;;0;0;7;;2;;;0;1;0;;13;6;;23;5;26;10;2;58;0;5;5;;0;0;;0;0;30;372;0;
16 Abri.;;2;2;0;0;23;;1;0;;0;;0;0;40;;0;;0;1;1;;2;;;0;0;0;;5;5;;11;5;2;5;0;44;0;8;0;;0;0;;0;0;13;170;0;
17 Abri.;;0;1;0;0;20;;0;0;;0;;0;0;38;;0;;0;0;0;;0;;;0;0;0;;4;0;;6;2;0;6;0;40;0;0;0;;0;1;;0;0;8;126;0;
18 Abri.;;0;1;0;0;4;;1;0;;0;;0;0;10;;0;;1;0;1;;0;;;0;0;0;;0;0;;1;4;0;6;0;36;0;0;0;;0;0;;0;0;14;79;0;
19 Abri.;;0;0;0;0;2;;0;0;;0;;0;0;2;;0;;0;1;1;;1;;;0;0;0;;0;0;;1;2;0;2;0;10;0;6;0;;0;0;;0;0;7;35;0;
20 Abri.;;0;0;0;0;2;;0;0;;0;;0;0;8;;0;;0;1;4;;0;;;0;1;0;;1;0;;1;2;0;2;0;5;0;0;0;;0;0;;0;0;6;33;0;
21 Abri.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;1;;0;;;0;0;0;;1;0;;2;1;0;0;1;2;0;0;0;;0;1;;0;0;0;9;0;
22 Abri.;;0;0;0;0;1;;0;0;;0;;1;0;0;;0;;0;0;1;;0;;;0;0;0;;1;0;;0;1;0;2;0;2;0;1;0;;1;0;;0;0;1;12;0;
23 Abri.;;0;0;0;0;6;;1;0;;0;;1;0;10;;0;;0;1;1;;1;;;0;0;0;;2;2;;8;4;1;13;1;34;0;1;0;;0;2;;0;0;16;105;0;
24 Abri.;;0;0;0;0;4;;1;0;;0;;0;0;19;;0;;1;0;0;;1;;;0;0;0;;4;0;;5;10;0;6;0;23;0;2;0;;0;1;;0;0;35;112;0;
25 Abri.;;0;0;0;0;4;;0;0;;0;;0;0;4;;1;;0;0;0;;0;;;0;0;0;;5;1;;1;6;0;5;0;13;0;3;0;;0;0;;0;0;25;68;0;
26 Abri.;;0;0;0;0;2;;1;0;;0;;0;0;5;;0;;0;0;0;;1;;;0;0;0;;3;0;;1;4;0;5;0;16;0;1;0;;0;1;;0;0;22;62;0;
27 Abri.;;0;0;0;0;1;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;1;0;2;0;2;0;1;0;;0;0;;0;0;1;10;0;
28 Abri.;;0;0;0;0;2;;0;0;;0;;0;0;1;;0;;4;0;1;;0;;;7;0;0;;0;0;;2;1;0;2;0;4;0;1;0;;0;2;;0;0;1;28;0;
29 Abri.;;0;0;0;0;4;;0;0;;0;;0;0;4;;0;;14;2;2;;0;;;2;0;0;;1;1;;13;1;0;7;0;19;0;4;0;;0;0;;0;0;3;77;0;
30 Abri.;;0;0;0;0;19;;0;0;;0;;0;0;3;;0;;4;1;1;;0;;;0;1;0;;5;1;;15;9;0;15;0;67;0;5;1;;0;1;;0;0;21;169;0;
1  May.;;0;0;0;0;1;;1;0;;0;;0;0;4;;0;;0;0;0;;1;;;0;0;0;;1;0;;1;4;1;4;0;19;0;2;0;;0;0;;0;0;11;50;0;
2  May.;;1;1;0;0;10;;0;0;;0;;1;0;8;;0;;3;0;0;;1;;;0;0;0;;3;0;;7;7;0;13;0;53;0;2;1;;1;0;;0;0;26;138;0;
3  May.;;0;0;0;0;8;;1;0;;0;;0;0;8;;0;;1;1;0;;2;;;0;0;0;;1;0;;4;13;1;53;0;55;0;2;0;;0;1;;0;0;43;194;0;
4  May.;;0;0;0;0;5;;0;0;;0;;0;0;26;;0;;10;1;2;;1;;;3;0;0;;1;0;;39;5;4;25;0;170;1;1;0;;0;1;;0;0;4;299;1;
5  May.;;0;0;0;0;5;;0;0;;0;;0;0;14;;0;;3;0;0;;0;;;0;0;0;;9;0;;18;5;0;30;0;47;0;2;0;;1;1;;0;1;8;144;0;
6  May.;;0;0;0;0;6;;0;0;;0;;0;0;2;;1;;10;0;0;;0;;;0;0;0;;1;0;;1;3;1;19;0;52;0;10;0;;0;1;;0;0;10;117;0;
7  May.;;0;0;0;0;6;;0;0;;0;;1;0;15;;3;;7;1;0;;2;;;0;1;0;;5;21;;68;16;0;85;0;205;0;8;0;;0;0;;0;0;52;496;1;
8  May.;;0;0;0;0;6;;1;0;;0;;0;0;7;;0;;1;1;0;;1;;;1;0;0;;3;17;;51;10;0;26;0;86;0;2;0;;1;0;;0;0;18;232;1;
