VITORIA-GASTEIZ;
2023;;Acer;Aesculus;Alnus;Artemisia;Betula;Buxus;Carex;Castanea;Casuarina;Cedrus;Cistaceae;Compositae (otras);Corylus;Cupress/Taxaceae;Cyperus;Chenopo/Amarant;Equium;Ericaceae;Eucalyptus;Fraxinus;Gleditsia;Juglans;Juncaceae;Labiateae;Ligustrum;Mercurialis;Mimosa;Morus;No identificados;Olea;Palmaceae;Pinus;Plantago;Platanus;Poaceae;Populus;Quercus;Rosacea;Rumex;Salix;Sophora;Taraxacum;Tilia;Typha;Ulmus;Umbelliferae;Urticaceae;TOTAL;Alternaria;
18 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;30;;0;;0;0;7;;0;;;0;0;0;;1;0;;1;0;0;0;9;0;0;0;0;;0;0;;0;0;0;48;0;
19 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;0;0;22;;1;;;0;0;0;;1;0;;1;0;1;0;6;0;0;0;5;;0;0;;1;0;0;40;0;
20 Mar.;;0;0;10;0;0;;1;0;;0;;0;3;51;;0;;0;0;101;;0;;;0;0;0;;4;0;;10;0;10;0;25;3;0;0;11;;0;0;;1;0;0;230;0;
21 Mar.;;2;0;19;0;0;;1;0;;0;;0;2;936;;0;;1;1;157;;0;;;0;0;0;;6;0;;29;0;7;2;20;7;0;0;15;;0;0;;3;0;7;1.215;0;
22 Mar.;;3;0;0;0;0;;1;0;;0;;0;3;127;;0;;0;0;88;;0;;;0;0;0;;2;0;;16;0;2;4;267;3;0;0;14;;0;0;;1;0;5;536;1;
23 Mar.;;18;0;1;0;2;;1;0;;0;;1;1;88;;0;;0;0;56;;0;;;0;0;0;;3;0;;8;1;6;5;367;4;0;0;9;;0;0;;1;0;14;586;4;
24 Mar.;;2;0;1;0;1;;1;0;;0;;0;0;292;;0;;0;0;41;;0;;;0;0;0;;1;0;;6;1;12;1;36;6;0;0;9;;0;0;;0;0;3;413;0;
25 Mar.;;6;0;1;0;2;;1;0;;0;;0;1;66;;0;;2;0;24;;0;;;0;0;0;;6;0;;6;0;13;2;151;5;1;0;9;;0;0;;0;0;14;310;0;
26 Mar.;;1;0;3;0;1;;0;0;;0;;0;2;75;;0;;0;1;24;;0;;;0;0;0;;5;0;;5;0;9;0;15;4;0;1;11;;0;0;;1;0;2;160;0;
27 Mar.;;0;0;1;0;0;;0;0;;0;;0;0;10;;0;;0;0;10;;0;;;0;1;0;;2;0;;1;0;34;1;15;10;0;1;3;;0;0;;0;0;1;90;1;
28 Mar.;;4;0;1;0;6;;1;0;;0;;0;0;28;;1;;0;0;30;;0;;;0;0;0;;25;0;;3;1;95;2;130;2;0;1;11;;1;0;;1;0;4;347;1;
29 Mar.;;8;0;0;0;32;;0;0;;0;;0;1;73;;0;;1;0;25;;0;;;0;1;0;;106;0;;7;1;1.148;6;152;18;0;0;10;;0;0;;0;0;12;1.601;3;
30 Mar.;;9;0;2;0;18;;0;0;;0;;1;1;36;;0;;1;0;5;;0;;;0;0;0;;111;1;;14;1;1.474;6;92;9;0;1;7;;0;0;;0;0;14;1.803;3;
31 Mar.;;3;0;1;0;9;;1;0;;0;;0;0;123;;0;;0;4;10;;0;;;0;1;0;;12;0;;16;3;493;0;12;11;0;1;2;;0;0;;0;0;2;704;0;
1  Abr.;;1;0;1;0;6;;0;0;;0;;0;0;5;;0;;0;1;17;;0;;;0;0;0;;5;0;;1;0;517;1;7;3;0;0;1;;0;0;;1;0;0;567;0;
2  Abr.;;0;0;0;0;1;;0;0;;0;;1;1;2;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;71;0;1;1;0;0;1;;0;0;;0;0;0;80;0;
