Bilbao;;(medias diarias);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;;Acer;Aesculus;Alnus;Artemisia;Betula;Buxus;Carex;Castanea;Casuarina;Cedrus;Cistaceae;Compositae (otras);Corylus;Cupress/Taxaceae;Cyperus;Chenopo/Amarant;Equium;Ericaceae;Eucalyptus;Fraxinus;Gleditsia;Juglans;Juncaceae;Labiateae;Ligustrum;Mercurialis;Mimosa;Morus;No identificados;Olea;Palmaceae;Pinus;Plantago;Platanus;Poaceae;Populus;Quercus;Rosacea;Rumex;Salix;Sophora;Taraxacum;Tilia;Typha;Ulmus;Umbelliferae;Urticaceae;TOTAL;Alternaria;
1  Abr.;;0;0;0;0;28;;1;0;;0;;0;1;275;;0;;0;1;21;;4;;;0;0;0;;4;0;;28;0;152;4;12;4;1;1;1;;0;0;;0;0;11;549;1;
2  Abr.;;0;0;0;0;24;;1;0;;0;;0;0;131;;0;;1;0;16;;0;;;0;0;0;;5;0;;77;0;111;2;8;5;1;0;1;;0;0;;0;0;4;387;0;
3  Abr.;;0;0;0;0;8;;0;0;;0;;0;0;17;;0;;1;0;7;;0;;;0;0;0;;3;0;;38;0;34;0;4;2;0;1;0;;0;0;;0;0;2;117;0;
4  Abr.;;0;0;0;0;1;;0;0;;0;;0;0;1;;0;;0;0;1;;0;;;0;0;0;;1;0;;3;0;2;0;0;0;0;0;0;;0;0;;0;0;0;9;0;
5  Abr.;;0;0;0;0;86;;1;0;;0;;0;0;101;;0;;1;0;34;;2;;;0;1;0;;16;0;;106;1;182;3;13;49;1;0;0;;0;0;;1;0;11;609;0;
6  Abr.;;0;1;0;0;71;;2;0;;0;;0;0;298;;1;;0;0;18;;2;;;0;0;0;;16;0;;37;0;108;1;11;37;1;0;4;;0;0;;0;0;13;621;0;
7  Abr.;;0;0;0;0;8;;0;0;;0;;0;0;55;;0;;0;0;3;;0;;;0;1;0;;0;0;;6;0;13;0;0;8;0;0;0;;0;0;;0;0;5;99;0;
8  Abr.;;0;0;0;0;11;;0;0;;0;;0;0;8;;0;;0;2;3;;0;;;0;0;0;;4;0;;7;0;23;1;0;11;0;1;0;;0;0;;0;0;11;82;0;
9  Abr.;;0;0;0;0;10;;0;0;;0;;0;0;4;;0;;0;0;2;;0;;;0;0;0;;1;0;;2;0;18;1;0;8;0;0;0;;0;0;;0;0;1;47;0;
10 Abri.;;0;0;0;0;1;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;2;0;0;0;0;0;0;;0;0;;0;0;0;5;0;
11 Abri.;;0;0;0;0;1;;0;0;;0;;0;0;1;;0;;0;0;3;;0;;;0;0;0;;0;0;;0;1;1;0;0;1;0;0;0;;0;0;;0;0;1;9;0;
12 Abri.;;0;0;0;0;35;;0;0;;0;;0;0;13;;0;;1;1;7;;0;;;0;0;0;;5;0;;9;1;18;1;1;24;0;1;0;;0;0;;0;0;5;122;0;
13 Abri.;;0;0;0;0;27;;1;0;;0;;0;0;32;;0;;0;0;1;;2;;;0;0;0;;1;0;;10;4;11;1;0;17;0;0;1;;0;0;;0;0;13;121;0;
14 Abri.;;0;0;0;0;109;;1;0;;0;;0;0;52;;0;;1;1;2;;3;;;0;0;0;;6;0;;41;2;26;7;4;32;0;0;2;;0;0;;0;0;4;293;0;
15 Abri.;;0;0;0;0;13;;0;0;;0;;0;0;8;;0;;0;1;5;;1;;;0;0;0;;1;0;;8;1;4;3;0;7;0;1;1;;0;0;;0;0;4;58;0;
16 Abri.;;0;0;1;0;35;;3;0;;0;;0;0;31;;0;;0;0;4;;4;;;0;0;0;;1;0;;11;1;5;5;3;21;0;0;0;;0;0;;0;0;6;131;1;
17 Abri.;;0;0;0;1;71;;1;0;;0;;0;0;38;;0;;3;1;1;;1;;;0;0;0;;2;0;;23;4;16;9;5;26;0;0;0;;0;0;;0;0;5;207;1;
18 Abri.;;0;0;0;0;86;;0;0;;0;;0;0;122;;1;;0;0;14;;1;;;0;0;0;;8;0;;28;4;23;7;10;65;0;0;0;;0;0;;17;0;9;395;0;
19 Abri.;;0;0;0;0;55;;0;0;;0;;1;0;49;;1;;1;1;8;;2;;;0;0;0;;14;0;;38;2;26;2;1;27;0;4;2;;0;0;;0;0;17;251;0;
20 Abri.;;0;2;0;0;53;;0;0;;0;;2;0;32;;1;;1;0;9;;3;;;0;0;0;;9;1;;47;4;11;7;0;51;0;3;3;;0;0;;0;0;26;265;2;
21 Abri.;;0;1;0;0;48;;1;0;;0;;0;0;43;;1;;1;1;16;;4;;;0;0;0;;5;0;;11;2;12;3;7;47;0;2;3;;0;0;;0;0;17;225;0;
22 Abri.;;0;0;0;0;22;;1;0;;0;;0;0;14;;0;;1;1;5;;1;;;0;1;0;;2;0;;2;9;7;3;2;17;0;4;1;;0;0;;0;0;19;112;1;
23 Abri.;;0;0;0;0;2;;0;0;;0;;0;0;3;;0;;0;0;0;;0;;;0;0;0;;1;0;;2;1;0;1;2;2;0;0;0;;0;0;;0;0;2;16;0;
24 Abri.;;0;0;0;0;3;;0;0;;0;;0;0;6;;0;;0;0;2;;0;;;0;0;0;;3;0;;5;2;0;7;1;19;0;0;0;;0;0;;0;0;10;58;1;
25 Abri.;;0;0;0;0;8;;0;0;;0;;0;0;1;;0;;0;0;0;;1;;;0;0;0;;0;0;;1;1;0;1;0;1;0;0;0;;0;0;;0;0;1;15;0;
26 Abri.;;0;0;0;0;3;;0;0;;0;;1;0;3;;0;;0;1;0;;0;;;0;0;0;;1;0;;4;1;0;3;0;19;0;0;0;;0;0;;0;0;2;38;0;
27 Abri.;;0;0;0;0;11;;0;0;;0;;0;0;0;;0;;1;0;1;;0;;;0;0;0;;0;0;;2;0;1;2;0;1;0;0;0;;0;0;;0;0;0;19;1;
28 Abri.;;0;0;0;0;2;;0;0;;0;;1;0;1;;0;;0;1;0;;0;;;0;0;0;;0;0;;1;1;1;1;1;10;0;0;1;;0;0;;0;0;1;22;0;
29 Abri.;;0;0;0;0;1;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;4;0;0;1;0;5;0;0;0;;0;0;;0;0;0;13;0;
30 Abri.;;0;0;0;0;1;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;1;0;0;0;;0;0;;0;0;0;2;0;
1  May.;;0;0;0;0;2;;0;0;;0;;0;0;2;;0;;0;1;0;;2;;;0;0;0;;2;0;;7;1;0;3;0;14;0;0;0;;0;0;;0;0;0;34;0;
2  May.;;0;0;0;0;1;;0;0;;0;;0;0;1;;0;;1;0;0;;1;;;0;0;0;;0;0;;2;0;0;2;0;4;0;0;0;;0;0;;0;0;0;12;0;
