Fecha;Ciudad;Año;Platanus;Corylus;Cupress/Taxaceae;Alnus;Ulmus;Populus;Betula;Quercus;Olea;Poaceae;Urticaceae;Plantago;Castanea;Alternaria;Pinus;Fraxinus;Salix;Ligustrum;Chenopo/Amarant
2014-01-26 00:00:00;Donostia;2014.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0
2014-01-26 00:00:00;Vitoria;2014.0;3.0;0.0;1.0;0.0;0.0;0.0;2.0;21.0;0.0;2.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0
2014-01-27 00:00:00;Bilbao;2014.0;1.0;0.0;2.0;0.0;0.0;0.0;5.0;4.0;0.0;3.0;8.0;4.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0
2014-01-27 00:00:00;Donostia;2014.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014-01-27 00:00:00;Vitoria;2014.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;28.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0
2014-01-28 00:00:00;Bilbao;2014.0;1.0;0.0;1.0;0.0;1.0;1.0;2.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
2014-01-28 00:00:00;Donostia;2014.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;7.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2014-01-28 00:00:00;Vitoria;2014.0;2.0;0.0;1.0;0.0;0.0;0.0;6.0;8.0;0.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2014-01-29 00:00:00;Bilbao;2014.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;4.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0
2014-01-29 00:00:00;Donostia;2014.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014-01-29 00:00:00;Vitoria;2014.0;2.0;0.0;4.0;0.0;0.0;0.0;3.0;18.0;0.0;4.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2014-01-30 00:00:00;Bilbao;2014.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;10.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2014-01-30 00:00:00;Donostia;2014.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2014-01-30 00:00:00;Vitoria;2014.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;18.0;1.0;3.0;2.0;1.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0
2014-01-31 00:00:00;Bilbao;2014.0;0.0;11.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0
